Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Direction_Code,Direction_Label,Direction_Hidden,Direction_Note,Direction_Order,Flow_Code,Flow_Label,Flow_Hidden,Flow_Note,Flow_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2016,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.015249512873944314,0,,,,4312762760,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,1,"Inward",False,,1,08,"Flow",False,,1,-0.41786542867755544,0,,,,-7397295410,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,2,"Outward",False,,2,08,"Flow",False,,1,0.07804841064167446,0,,,,1352005060,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.08774735464548294,0,,,,29436256970,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2017,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.01799702798591689,0,,,,6023093700,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,1,"Inward",False,,1,08,"Flow",False,,1,-0.49884478950859024,0,,,,-6456076410,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,2,"Outward",False,,2,08,"Flow",False,,1,0.000536844054286034,0,,,,5714170,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.06846826036025033,0,,,,22716534320,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2018,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.018981793635476394,0,,,,6069534160,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,1,"Inward",False,,1,08,"Flow",False,,1,-0.2470773556587568,0,,,,-4098478750,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,2,"Outward",False,,2,08,"Flow",False,,1,-0.17668773462831647,0,,,,-2349425840,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.05103202508875822,0,,,,18879115120,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2019,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.013491190918022753,0,,,,4839330620,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,1,"Inward",False,,1,08,"Flow",False,,1,-0.21489143188797755,0,,,,-1866468110,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,2,"Outward",False,,2,08,"Flow",False,,1,0.013955873185434649,0,,,,90514470,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.0523160067133966,0,,,,21595055060,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2020,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.012085638673336504,0,,,,4840112160,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,1,"Inward",False,,1,08,"Flow",False,,1,-0.25977083444480864,0,,,,-4355116550,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,2,"Outward",False,,2,08,"Flow",False,,1,-0.05523216865630141,0,,,,-1057370590,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.04485302950082732,0,,,,20860792220,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2021,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.012356818079046037,0,,,,5217894250,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,1,"Inward",False,,1,08,"Flow",False,,1,-0.4748853093099561,0,,,,-6598652650,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,2,"Outward",False,,2,08,"Flow",False,,1,0.002618004786209216,0,,,,41066360,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.032611421079968235,0,,,,14262139570,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2022,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.013316309329041834,0,,,,5258960610,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,1,"Inward",False,,1,08,"Flow",False,,1,-0.14568156972609447,0,,,,-2119632189.9999998,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,2,"Outward",False,,2,08,"Flow",False,,1,0.0021435653879134254,0,,,,33356160.000000004,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.025245555327544165,0,,,,12142507380,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2023,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.012424275971132047,0,,,,5292316770,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,1,"Inward",False,,1,08,"Flow",False,,1,-0.00904154612039104,0,,,,-136419150,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,2,"Outward",False,,2,08,"Flow",False,,1,0.0020550529232962254,0,,,,33063209.999999996,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,1,"Inward",False,,1,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.023845433810682715,0,,,,12139079550,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2024,2,"Outward",False,,2,09,"Stock",False,"FDI stock is the value of the share of capital and reserves (including retained profits) attributable to the parent enterprise, plus the net indebtedness of affiliates to the parent enterprises.
It is approximated by the accumulated value of past FDI flows.",2,0.012207125898754053,0,,,,5321695970,0,,,
