"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","time","obs_value","obs_status","obs_status.label","note_classif","note_classif.label","note_indicator","note_indicator.label","note_source","note_source.label"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_T","Total","AGE_10YRBANDS_Y35-44","Age (10-year bands): 35-44","2025",88.229,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_T","Total","AGE_10YRBANDS_Y45-54","Age (10-year bands): 45-54","2025",87.649,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_T","Total","AGE_10YRBANDS_Y55-64","Age (10-year bands): 55-64","2025",77.114,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_T","Total","AGE_10YRBANDS_YGE65","Age (10-year bands): 65+","2025",53.524,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_YGE15","Age (10-year bands): 15+","2025",67.49,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_Y15-24","Age (10-year bands): 15-24","2025",41.947,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_Y25-34","Age (10-year bands): 25-34","2025",81.757,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_Y35-44","Age (10-year bands): 35-44","2025",90.972,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_Y45-54","Age (10-year bands): 45-54","2025",88.591,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","EMP_DWAP_SEX_AGE_RT","Employment-to-population ratio by sex and age (%)","SEX_M","Male","AGE_10YRBANDS_Y55-64","Age (10-year bands): 55-64","2025",76.028,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
