"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","time","obs_value","obs_status","obs_status.label","note_classif","note_classif.label","note_indicator","note_indicator.label","note_source","note_source.label"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y20-24","Age (5-year bands): 20-24","2025",20.846,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y25-29","Age (5-year bands): 25-29","2025",15.993,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y30-34","Age (5-year bands): 30-34","2025",9.54,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y35-39","Age (5-year bands): 35-39","2025",6.498,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y40-44","Age (5-year bands): 40-44","2025",6.155,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y45-49","Age (5-year bands): 45-49","2025",3.648,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y50-54","Age (5-year bands): 50-54","2025",3.54,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y55-59","Age (5-year bands): 55-59","2025",1.068,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_Y60-64","Age (5-year bands): 60-64","2025",0.7,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_T","Total","AGE_5YRBANDS_YGE65","Age (5-year bands): 65+","2025",0.718,"U","Unreliable",,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_YGE15","Age (5-year bands): 15+","2025",10.172,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y15-19","Age (5-year bands): 15-19","2025",16.579,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y20-24","Age (5-year bands): 20-24","2025",23.288,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y25-29","Age (5-year bands): 25-29","2025",14.937,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y30-34","Age (5-year bands): 30-34","2025",7.534,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y35-39","Age (5-year bands): 35-39","2025",5.296,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y40-44","Age (5-year bands): 40-44","2025",5.297,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y45-49","Age (5-year bands): 45-49","2025",3.334,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y50-54","Age (5-year bands): 50-54","2025",2.954,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y55-59","Age (5-year bands): 55-59","2025",0.629,"U","Unreliable",,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_Y60-64","Age (5-year bands): 60-64","2025",0.81,"U","Unreliable",,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_M","Male","AGE_5YRBANDS_YGE65","Age (5-year bands): 65+","2025",0.675,"U","Unreliable",,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_YGE15","Age (5-year bands): 15+","2025",10.6,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y15-19","Age (5-year bands): 15-19","2025",14.701,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y20-24","Age (5-year bands): 20-24","2025",18.657,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y25-29","Age (5-year bands): 25-29","2025",17.025,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y30-34","Age (5-year bands): 30-34","2025",11.631,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y35-39","Age (5-year bands): 35-39","2025",7.645,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y40-44","Age (5-year bands): 40-44","2025",7.004,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y45-49","Age (5-year bands): 45-49","2025",3.955,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y50-54","Age (5-year bands): 50-54","2025",4.03,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y55-59","Age (5-year bands): 55-59","2025",1.464,,,,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
"AGO","Angola","BA:13951","LFS - Employment Survey","UNE_DEAP_SEX_AGE_RT","Unemployment rate by sex and age (%)","SEX_F","Female","AGE_5YRBANDS_Y60-64","Age (5-year bands): 60-64","2025",0.609,"U","Unreliable",,,,,"R1:3513","Repository: ILO-STATISTICS - Micro data processing"
