AnoMes,Valor,ID,Id,Modified,Created,AuthorId,Visualizar,ContentTypeId,GUID,EditorId,Attachments,Idioma,odata.type,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,Codigo
2025-03,24.79,763,763,2025-04-11T14:09:06Z,2025-04-11T14:09:06Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,e9191644-f053-4bcb-96ab-88704349f007,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,477cc649-c795-4f68-a6cb-3b8cde79fdea,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(763),"""1""",1.0,
2025-04,22.19,764,764,2025-05-13T07:44:17Z,2025-05-13T07:44:17Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,87579877-2862-46e6-bcbb-952b0db12bef,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,5c0023ff-2749-4924-8198-c0cf5d44bf6c,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(764),"""1""",1.0,
2025-05,19.78,765,765,2025-06-12T12:33:57Z,2025-06-12T12:33:57Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,35d57e04-20ba-4807-8ddd-06323af905c6,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,594febb4-be6a-490c-b125-dca075887748,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(765),"""1""",1.0,
2025-06,18.0,766,766,2025-07-14T10:53:34Z,2025-07-14T10:53:34Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,6fe25920-36e2-442f-ac6d-e3f2042e08bd,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,bd4d5c5c-2abf-49c9-a199-06f42df80de5,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(766),"""1""",1.0,
2025-07,17.27,767,767,2025-08-12T10:40:02Z,2025-08-11T08:53:15Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,05468111-348b-4a8a-9489-bd2aa9d0175b,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,49bd3502-ef79-4559-a7f9-1593bc3bed0a,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(767),"""2""",1.0,
2025-08,16.36,768,768,2025-09-09T10:18:43Z,2025-09-09T10:18:43Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,f0e4e0f0-3f4e-43dc-96b9-67cd40800491,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,1b172ade-900f-4e51-8fa4-00bd531de3be,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(768),"""1""",1.0,
2025-09,15.63,769,769,2025-10-08T13:46:21Z,2025-10-08T13:46:21Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ea61f30f-67da-4639-9fe4-347d74be683b,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,af8ca1f2-7249-4422-ad19-1e83af5fc3d9,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(769),"""1""",1.0,
2025-10,15.13,770,770,2025-11-07T14:39:04Z,2025-11-07T14:39:04Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,3ebc7d69-ff73-448a-9a93-6272b02abad6,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,05d3d00f-7952-4acf-a80d-a17e50015791,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(770),"""1""",1.0,
2025-11,14.62,771,771,2025-12-08T11:33:05Z,2025-12-08T11:33:05Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0e2dec6c-cddb-4a04-b333-0a012a454650,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,33a28b09-0d77-4bac-888d-292cc23ab57d,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(771),"""1""",1.0,
2025-12,14.2,772,772,2026-01-09T08:09:36Z,2026-01-09T08:09:36Z,27,True,0x0100814E3399ADD47C45AD21546726ADFCB8,27431cb4-2f8a-49ce-a9f3-e28004841913,27,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,e7d20068-b649-4dae-842d-c6ee56b80ce3,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(772),"""1""",1.0,
