Categoria,Ano,Mes,Valor,ID,Id,Modified,Created,Visualizar,ContentTypeId,Attachments,odata.type,AuthorId,Codigo,GUID,EditorId,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,SubCategoria,Grupo,SubGrupo
B. Outros activos em moeda estrangeira (especificar),2020.0,Jan,17.2,3210,3210,2022-01-07T15:15:09Z,2022-01-07T15:15:09Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,530.0,72bd7ed2-8a59-4bd7-8444-840d279caaac,1073741823,,0,a2bbd223-b1a6-448c-900e-41ddbd656845,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3210),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Fev,20.2,3211,3211,2022-01-07T15:15:09Z,2022-01-07T15:15:09Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,531.0,6dd21e07-f144-4bd4-b15b-a9e1530c62cd,1073741823,,0,5d3b0591-d7a0-4882-bf56-b554af02f43b,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3211),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Mar,18.1,3212,3212,2022-01-07T15:15:10Z,2022-01-07T15:15:10Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,532.0,a0cdd9c6-9c57-4c3f-838d-e535b6b75489,1073741823,,0,af7ecf4d-2b83-4fc1-9cd9-e2b9835af86a,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3212),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Abr,16.9,3213,3213,2022-01-07T15:15:10Z,2022-01-07T15:15:10Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,533.0,347c644a-8654-4405-99ee-0342daa10a07,1073741823,,0,520498b1-3ffb-4d53-b574-84b4b2f77778,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3213),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Mai,16.2,3214,3214,2022-01-07T15:15:10Z,2022-01-07T15:15:10Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,534.0,801e06e1-7e85-4321-ad22-1edee4360895,1073741823,,0,4a74d257-8eec-446f-9971-7b9eb3b4dae1,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3214),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Jun,14.4,3215,3215,2022-01-07T15:15:10Z,2022-01-07T15:15:10Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,535.0,39152eb3-6ec6-46cc-ad90-693ce74236f1,1073741823,,0,fc1143a8-0892-49d4-992b-5a74fa057899,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3215),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Jul,14.6,3216,3216,2022-01-07T15:15:11Z,2022-01-07T15:15:11Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,536.0,cdad61a9-bf0f-467f-a3ca-bca81f8e4f58,1073741823,,0,ec488907-0994-4b09-9c5b-85fa1f0aee5c,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3216),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Ago,14.5,3217,3217,2022-01-07T15:15:11Z,2022-01-07T15:15:11Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,537.0,82d97ed4-c187-48b5-883d-6b13b605e6e6,1073741823,,0,594e58ef-5071-4175-868b-dc2a9b3843c1,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3217),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Set,21.5,3218,3218,2022-01-07T15:15:11Z,2022-01-07T15:15:11Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,538.0,60f199e6-93f7-4fb7-a139-cb49514587b4,1073741823,,0,6295faa2-1e83-437a-b778-b5e8eff5abb8,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3218),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Out,20.8,3219,3219,2022-01-07T15:15:11Z,2022-01-07T15:15:11Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,539.0,c60d1070-30b0-462f-9831-9c628b52bc4e,1073741823,,0,f4f2847f-ec9d-4658-b1d6-33f357871b6b,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3219),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
